High,Low,Open,Close,Volume,Adj Close,RSI
69.16400146484375,66.37000274658203,69.16400146484375,67.5719985961914,32477000.0,67.5719985961914,65.27936869854173
68.447998046875,67.4739990234375,68.22599792480469,68.2699966430664,21610000.0,68.2699966430664,66.6856821619198
70.697998046875,67.66000366210938,67.7979965209961,70.55400085449219,24772500.0,70.55400085449219,70.84678419628155
71.33200073242188,69.947998046875,70.50399780273438,70.58599853515625,22923500.0,70.58599853515625,70.90161852817101
71.13800048828125,69.45999908447266,70.8479995727539,69.61000061035156,17420000.0,69.61000061035156,66.77588817824179
69.47000122070312,67.94400024414062,69.45600128173828,69.13200378417969,18820000.0,69.13200378417969,64.78751980230363
69.80999755859375,67.75,67.89600372314453,69.47200012207031,20368500.0,69.47200012207031,65.57277903389978
70.69400024414062,69.4000015258789,69.93399810791016,70.63600158691406,17064500.0,70.63600158691406,68.18835052101886
71.68800354003906,70.56400299072266,70.70999908447266,71.18000030517578,20364000.0,71.18000030517578,69.35996028984944
71.51799774169922,70.73799896240234,71.2239990234375,71.08000183105469,15247500.0,71.08000183105469,68.85792883215896
71.0979995727539,69.1780014038086,70.76000213623047,69.91799926757812,19175500.0,69.91799926757812,63.138957751865625
70.19599914550781,68.31199645996094,69.9000015258789,68.90599822998047,20457000.0,68.90599822998047,58.57604129147422
70.49600219726562,68.69000244140625,69.19599914550781,70.12200164794922,21196000.0,70.12200164794922,62.11854476333375
69.95600128173828,68.45999908447266,69.7979965209961,68.68000030517578,16317500.0,68.68000030517578,56.002360388572136
72.74199676513672,70.0,70.2699966430664,72.73799896240234,38335500.0,72.73799896240234,66.11380162684071
73.75199890136719,72.08000183105469,72.89800262451172,72.55000305175781,29864500.0,72.55000305175781,65.36434622736309
73.61399841308594,71.91799926757812,72.76399993896484,73.24600219726562,20926000.0,73.24600219726562,66.86204460341342
75.59200286865234,72.5260009765625,72.86599731445312,75.52799987792969,36012500.0,75.52799987792969,71.2514710132926
76.0,74.54000091552734,74.9020004272461,75.96199798583984,27102500.0,75.96199798583984,72.01079981369625
77.9219970703125,75.53600311279297,76.05000305175781,77.0,35940000.0,77.0,73.79365374618237
76.47799682617188,74.71399688720703,76.0,75.0199966430664,32259500.0,75.0199966430664,65.25496383702665
75.6500015258789,74.21399688720703,74.5999984741211,74.78199768066406,24595500.0,74.78199768066406,64.29197158597492
75.36599731445312,72.9020004272461,74.9800033569336,73.2959976196289,23091000.0,73.2959976196289,58.48825312568653
73.9800033569336,70.1760025024414,73.2979965209961,70.21800231933594,40797000.0,70.21800231933594,48.684842942869395
71.49400329589844,68.57599639892578,70.62999725341797,68.99800109863281,38029500.0,68.99800109863281,45.43420602721345
70.24800109863281,68.18000030517578,70.18599700927734,69.05000305175781,35781500.0,69.05000305175781,45.60093466476133
70.2979965209961,68.0999984741211,69.9800033569336,68.19400024414062,30301500.0,68.19400024414062,43.25781474672609
68.55000305175781,67.08000183105469,67.97599792480469,67.91999816894531,26598000.0,67.91999816894531,42.50493864552873
68.93599700927734,67.72000122070312,68.37200164794922,68.22000122070312,25535500.0,68.22000122070312,43.661113965325995
68.73999786376953,67.10199737548828,68.50399780273438,68.30599975585938,26434000.0,68.30599975585938,44.00870115283056
69.70999908447266,66.25599670410156,67.18000030517578,69.62799835205078,50768000.0,69.62799835205078,49.19748240645892
71.7239990234375,69.91999816894531,70.25,71.00199890136719,40817500.0,71.00199890136719,53.97178109587246
71.48799896240234,70.2699966430664,71.19999694824219,71.06600189208984,20858500.0,71.06600189208984,54.1877563322665
72.0199966430664,70.44999694824219,70.62000274658203,71.3759994506836,21487500.0,71.3759994506836,55.282223352415166
70.3499984741211,68.53399658203125,69.93000030517578,68.58799743652344,37468500.0,68.58799743652344,44.89424020628405
71.1259994506836,69.10600280761719,69.36000061035156,71.11799621582031,34892500.0,71.11799621582031,53.4436572680177
71.5199966430664,70.2300033569336,70.77799987792969,70.91999816894531,22504000.0,70.91999816894531,52.75386382666902
71.95600128173828,70.52799987792969,70.58999633789062,71.13600158691406,20435000.0,71.13600158691406,53.45959203519829
71.697998046875,70.73600006103516,71.39600372314453,71.11399841308594,17702500.0,71.11399841308594,53.37213492067597
70.89600372314453,69.43199920654297,70.75199890136719,70.12000274658203,26877500.0,70.12000274658203,49.43745461855324
71.24400329589844,70.01399993896484,70.18199920654297,71.1500015258789,16466500.0,71.1500015258789,53.28094523964306
72.5999984741211,70.82599639892578,71.19400024414062,71.93000030517578,24695500.0,71.93000030517578,56.00811022225322
71.43000030517578,69.63999938964844,71.11199951171875,70.36199951171875,25309000.0,70.36199951171875,49.72429973640191
70.91000366210938,68.86799621582031,70.53800201416016,69.0199966430664,24652000.0,69.0199966430664,45.06419549970843
69.98999786376953,67.25,69.97599792480469,67.40399932861328,28736500.0,67.40399932861328,40.18084501713348
68.55999755859375,67.23200225830078,67.76000213623047,67.46800231933594,22458500.0,67.46800231933594,40.45605753014576
67.5,64.71199798583984,67.33999633789062,65.16799926757812,42970500.0,65.16799926757812,34.34156029511671
66.0459976196289,64.63999938964844,65.55599975585938,65.23400115966797,25117500.0,65.23400115966797,34.64681097238419
64.91799926757812,63.332000732421875,63.95000076293945,64.17400360107422,34898500.0,64.17400360107422,32.06826595712707
64.75599670410156,63.45000076293945,63.83599853515625,64.01599884033203,21272000.0,64.01599884033203,31.68966725486122
66.38999938964844,64.03600311279297,64.0459976196289,66.30599975585938,28361500.0,66.30599975585938,42.318598855778646
66.52200317382812,64.052001953125,66.44999694824219,64.21600341796875,42286500.0,64.21600341796875,36.705206087001976
